38 000 22 000 LA LOUISIANA                               51        102        2161
38 000 01 000 AL ALABAMA                                 45        113        2269
38 000 15 000 HI HAWAII                                  41         93        1816
38 000 05 000 AR ARKANSAS                                40         78        1681
38 000 25 000 MA MASSACHUSETTS                           39         54        1198
38 000 28 000 MS MISSISSIPPI                             36         89        1505
38 000 21 000 KY KENTUCKY                                34         69        1259
38 000 09 000 CT CONNECTICUT                             17         26         521
38 000 54 000 WV WEST VIRGINIA                           15         31         603
38 000 23 000 ME MAINE                                   14         19         708
38 000 11 000 DC DISTRICT OF COLUMBIA                    13         20         390
38 000 33 000 NH NEW HAMPSHIRE                           11         30        1695
38 000 50 000 VT VERMONT                                  7         10         171
38 000 10 000 DE DELAWARE                                 5          7         172
38 000 44 000 RI RHODE ISLAND                             3          5          59
39 000 96 000 OH OH Total Mig - US & For              95439     169926     4588249
39 000 97 000 OH OH Total Mig - US                    93360     166356     4504006
39 000 98 000 OH OH Total Mig - Foreign                2079       3570       84242
39 000 39 000 OH OH Non-Migrants                    4513533    9279102   236819701
39 000 12 000 FL FLORIDA                               9868      17120      577354
