09 000 22 000 LA LOUISIANA                              115        222        5374    24642
09 000 10 000 DE DELAWARE                               110        195        5626    28332
09 000 49 000 UT UTAH                                    96        176        3256    19999
09 000 40 000 OK OKLAHOMA                                74        138        3128    26874
09 000 35 000 NM NEW MEXICO                              73        111        3194    21428
09 000 31 000 NE NEBRASKA                                71        127        3991    21999
09 000 05 000 AR ARKANSAS                                66        114        3962    25416
09 000 28 000 MS MISSISSIPPI                             60        120        2538    26249
09 000 54 000 WV WEST VIRGINIA                           55        102        2141    28499
09 000 30 000 MT MONTANA                                 38         53        1814    19999
09 000 02 000 AK ALASKA                                  35         59        1081    22726
09 000 16 000 ID IDAHO                                   35         56        1404    24999
09 000 46 000 SD SOUTH DAKOTA                            25         40         788    18749
09 000 56 000 WY WYOMING                                 18         28        1086    27499
09 000 38 000 ND NORTH DAKOTA                            17         29         696    22499
10 000 96 000 DE DE Total Mig - US & For              15660      29306      831157    31626
10 000 97 000 DE DE Total Mig - US                    15190      28500      816561    32150
10 000 98 000 DE DE Total Mig - Foreign                 470        806       14596    18749
10 000 10 000 DE DE Non-Migrants                     313365     658397    19696953    38311
10 000 42 000 PA PENNSYLVANIA                          3886       7200      195883    33741
10 000 24 000 MD MARYLAND                              3211       5978      175875    32822
10 000 34 000 NJ NEW JERSEY                            1857       3553      103714    36626
10 000 36 000 NY NEW YORK                              1053       2047       52865    29843
10 000 51 000 VA VIRGINIA                               694       1294       42304    35984
10 000 12 000 FL FLORIDA                                660       1208       27968    25087
10 000 57 000 FR Foreign                                470        806       14596    18749
10 000 06 000 CA CALIFORNIA                             345        662       21437    30416
10 000 37 000 NC NORTH CAROLINA                         330        608       17392    23599
10 000 48 000 TX TEXAS                                  286        547       14582    29523
10 000 13 000 GA GEORGIA                                263        511       13395    27638
10 000 39 000 OH OHIO                                   254        484       15012    29782
10 000 25 000 MA MASSACHUSETTS                          193        333       16593    34374
10 000 17 000 IL ILLINOIS                               189        356       18216    42499
10 000 09 000 CT CONNECTICUT                            150        241        9235    27272
10 000 26 000 MI MICHIGAN                               150        315       11631    46499
10 000 45 000 SC SOUTH CAROLINA                         137        271        5912    24791
10 000 04 000 AZ ARIZONA                                107        188        5786    33999
10 000 47 000 TN TENNESSEE                              104        194        5320    23749
10 000 53 000 WA WASHINGTON                              90        189        4283    26874
10 000 11 000 DC DISTRICT OF COLUMBIA                    85        126        6894    52884
10 000 18 000 IN INDIANA                                 85        158        4607    29999
10 000 54 000 WV WEST VIRGINIA                           67        117        2890    21666
10 000 08 000 CO COLORADO                                66        120        2295    23653
10 000 22 000 LA LOUISIANA                               62        140        3585    33332
10 000 29 000 MO MISSOURI                                62         91        2434    24999
10 000 01 000 AL ALABAMA                                 60        124        2765    24166
10 000 27 000 MN MINNESOTA                               53        100        3025    32499
10 000 55 000 WI WISCONSIN                               51        104        2370    25832
10 000 20 000 KS KANSAS                                  46         95        2337    31499
10 000 21 000 KY KENTUCKY                                46         97        2239    35312
10 000 32 000 NV NEVADA                                  46         75        1922    28749
10 000 40 000 OK OKLAHOMA                                45         98        1965    23749
10 000 28 000 MS MISSISSIPPI                             42         81        2301    25832
10 000 33 000 NH NEW HAMPSHIRE                           42         75        2294    21666
10 000 15 000 HI HAWAII                                  38         88        1268    26999
10 000 44 000 RI RHODE ISLAND                            38         77        1940    33749
10 000 35 000 NM NEW MEXICO                              33         64        1297    28749
10 000 19 000 IA IOWA                                    32         55        1285    22499
10 000 02 000 AK ALASKA                                  28         55         755    21249
10 000 49 000 UT UTAH                                    28         57         969    22499
10 000 41 000 OR OREGON                                  24         36        1141    17499
10 000 05 000 AR ARKANSAS                                22         41         862    21666
10 000 23 000 ME MAINE                                   22         35        1319    19499
